series_id,year,period,value,footnote_codes
CUSR0000SA0,2002,M06,179.6,
CUSR0000SA0,2002,M07,180.0,
CUSR0000SA0,2002,M08,180.5,
CUSR0000SA0,2002,M09,180.8,
CUSR0000SA0,2002,M10,181.2,
CUSR0000SA0,2002,M11,181.5,
CUSR0000SA0,2002,M12,181.8,
CUSR0000SA0,2003,M01,182.6,
CUSR0000SA0,2003,M02,183.6,
CUSR0000SA0,2003,M03,183.9,
CUSR0000SA0,2003,M04,183.2,
CUSR0000SA0,2003,M05,182.9,
CUSR0000SA0,2003,M06,183.1,
CUSR0000SA0,2003,M07,183.7,
CUSR0000SA0,2003,M08,184.5,
CUSR0000SA0,2003,M09,185.1,
CUSR0000SA0,2003,M10,184.9,
CUSR0000SA0,2003,M11,185.0,
CUSR0000SA0,2003,M12,185.5,
CUSR0000SA0,2004,M01,186.3,
CUSR0000SA0,2004,M02,186.7,
CUSR0000SA0,2004,M03,187.1,
CUSR0000SA0,2004,M04,187.4,
CUSR0000SA0,2004,M05,188.2,
CUSR0000SA0,2004,M06,188.9,
CUSR0000SA0,2004,M07,189.1,
CUSR0000SA0,2004,M08,189.2,
CUSR0000SA0,2004,M09,189.8,
CUSR0000SA0,2004,M10,190.8,
CUSR0000SA0,2004,M11,191.7,
CUSR0000SA0,2004,M12,191.7,
CUSR0000SA0,2005,M01,191.6,
CUSR0000SA0,2005,M02,192.4,
CUSR0000SA0,2005,M03,193.1,
CUSR0000SA0,2005,M04,193.7,
CUSR0000SA0,2005,M05,193.6,
CUSR0000SA0,2005,M06,193.7,
CUSR0000SA0,2005,M07,194.9,
CUSR0000SA0,2005,M08,196.1,
CUSR0000SA0,2005,M09,198.8,
CUSR0000SA0,2005,M10,199.1,
CUSR0000SA0,2005,M11,198.1,
CUSR0000SA0,2005,M12,198.1,
CUSR0000SA0,2006,M01,199.3,
CUSR0000SA0,2006,M02,199.4,
CUSR0000SA0,2006,M03,199.7,
CUSR0000SA0,2006,M04,200.7,
CUSR0000SA0,2006,M05,201.3,
CUSR0000SA0,2006,M06,201.8,
CUSR0000SA0,2006,M07,202.9,
CUSR0000SA0,2006,M08,203.8,
CUSR0000SA0,2006,M09,202.8,
CUSR0000SA0,2006,M10,201.9,
CUSR0000SA0,2006,M11,202.0,
CUSR0000SA0,2006,M12,203.1,
CUSR0000SA0,2007,M01,203.437,
CUSR0000SA0,2007,M02,204.226,
CUSR0000SA0,2007,M03,205.288,
CUSR0000SA0,2007,M04,205.904,
CUSR0000SA0,2007,M05,206.755,
CUSR0000SA0,2007,M06,207.234,
CUSR0000SA0,2007,M07,207.603,
CUSR0000SA0,2007,M08,207.667,
CUSR0000SA0,2007,M09,208.547,
CUSR0000SA0,2007,M10,209.190,
CUSR0000SA0,2007,M11,210.834,
CUSR0000SA0,2007,M12,211.445,
CUSR0000SA0,2008,M01,212.174,
CUSR0000SA0,2008,M02,212.687,
CUSR0000SA0,2008,M03,213.448,
CUSR0000SA0,2008,M04,213.942,
CUSR0000SA0,2008,M05,215.208,
CUSR0000SA0,2008,M06,217.463,
CUSR0000SA0,2008,M07,219.016,
CUSR0000SA0,2008,M08,218.690,
CUSR0000SA0,2008,M09,218.877,
CUSR0000SA0,2008,M10,216.995,
CUSR0000SA0,2008,M11,213.153,
CUSR0000SA0,2008,M12,211.398,
CUSR0000SA0,2009,M01,211.933,
CUSR0000SA0,2009,M02,212.705,
CUSR0000SA0,2009,M03,212.495,
CUSR0000SA0,2009,M04,212.709,
CUSR0000SA0,2009,M05,213.022,
CUSR0000SA0,2009,M06,214.790,
CUSR0000SA0,2009,M07,214.726,
CUSR0000SA0,2009,M08,215.445,
CUSR0000SA0,2009,M09,215.861,
CUSR0000SA0,2009,M10,216.509,
CUSR0000SA0,2009,M11,217.234,
CUSR0000SA0,2009,M12,217.347,
CUSR0000SA0,2010,M01,217.488,
CUSR0000SA0,2010,M02,217.281,
CUSR0000SA0,2010,M03,217.353,
CUSR0000SA0,2010,M04,217.403,
CUSR0000SA0,2010,M05,217.290,
CUSR0000SA0,2010,M06,217.199,
CUSR0000SA0,2010,M07,217.605,
CUSR0000SA0,2010,M08,217.923,
CUSR0000SA0,2010,M09,218.275,
CUSR0000SA0,2010,M10,219.035,
CUSR0000SA0,2010,M11,219.590,
CUSR0000SA0,2010,M12,220.472,
CUSR0000SA0,2011,M01,221.187,
CUSR0000SA0,2011,M02,221.898,
CUSR0000SA0,2011,M03,223.046,
CUSR0000SA0,2011,M04,224.093,
CUSR0000SA0,2011,M05,224.806,
CUSR0000SA0,2011,M06,224.806,
CUSR0000SA0,2011,M07,225.395,
CUSR0000SA0,2011,M08,226.106,
CUSR0000SA0,2011,M09,226.597,
CUSR0000SA0,2011,M10,226.750,
CUSR0000SA0,2011,M11,227.169,
CUSR0000SA0,2011,M12,227.223,
CUSR0000SA0,2012,M01,227.842,
CUSR0000SA0,2012,M02,228.329,
CUSR0000SA0,2012,M03,228.807,
CUSR0000SA0,2012,M04,229.187,
CUSR0000SA0,2012,M05,228.713,
CUSR0000SA0,2012,M06,228.524,
CUSR0000SA0,2012,M07,228.590,
CUSR0000SA0,2012,M08,229.918,
CUSR0000SA0,2012,M09,231.015,
CUSR0000SA0,2012,M10,231.638,
CUSR0000SA0,2012,M11,231.249,
CUSR0000SA0,2012,M12,231.221,
CUSR0000SA0,2013,M01,231.679,
CUSR0000SA0,2013,M02,232.937,
CUSR0000SA0,2013,M03,232.282,
CUSR0000SA0,2013,M04,231.797,
CUSR0000SA0,2013,M05,231.893,
CUSR0000SA0,2013,M06,232.445,
CUSR0000SA0,2013,M07,232.900,
CUSR0000SA0,2013,M08,233.456,
CUSR0000SA0,2013,M09,233.544,
CUSR0000SA0,2013,M10,233.669,
CUSR0000SA0,2013,M11,234.100,
CUSR0000SA0,2013,M12,234.719,
CUSR0000SA0,2014,M01,235.347,
CUSR0000SA0,2014,M02,235.522,
CUSR0000SA0,2014,M03,235.956,
CUSR0000SA0,2014,M04,236.463,
CUSR0000SA0,2014,M05,236.867,
CUSR0000SA0,2014,M06,237.188,
CUSR0000SA0,2014,M07,237.485,
CUSR0000SA0,2014,M08,237.439,
CUSR0000SA0,2014,M09,237.452,
CUSR0000SA0,2014,M10,237.447,
CUSR0000SA0,2014,M11,237.042,
CUSR0000SA0,2014,M12,236.270,
CUSR0000SA0,2015,M01,234.836,
CUSR0000SA0,2015,M02,235.274,
CUSR0000SA0,2015,M03,235.956,
CUSR0000SA0,2015,M04,236.165,
CUSR0000SA0,2015,M05,236.952,
CUSR0000SA0,2015,M06,237.618,
CUSR0000SA0,2015,M07,237.993,
CUSR0000SA0,2015,M08,237.989,
CUSR0000SA0,2015,M09,237.467,
CUSR0000SA0,2015,M10,237.764,
CUSR0000SA0,2015,M11,238.072,
CUSR0000SA0,2015,M12,237.827,
CUSR0000SA0,2016,M01,237.990,
CUSR0000SA0,2016,M02,237.532,
CUSR0000SA0,2016,M03,238.022,
CUSR0000SA0,2016,M04,238.843,
CUSR0000SA0,2016,M05,239.439,
CUSR0000SA0,2016,M06,240.074,
CUSR0000SA0,2016,M07,240.058,
CUSR0000SA0,2016,M08,240.569,
CUSR0000SA0,2016,M09,241.017,
CUSR0000SA0,2016,M10,241.667,
CUSR0000SA0,2016,M11,242.081,
CUSR0000SA0,2016,M12,242.784,
CUSR0000SA0,2017,M01,244.028,
CUSR0000SA0,2017,M02,244.102,
CUSR0000SA0,2017,M03,243.717,
CUSR0000SA0,2017,M04,244.087,
CUSR0000SA0,2017,M05,243.911,
CUSR0000SA0,2017,M06,244.032,
CUSR0000SA0,2017,M07,244.236,
CUSR0000SA0,2017,M08,245.262,
CUSR0000SA0,2017,M09,246.392,
CUSR0000SA0,2017,M10,246.583,
CUSR0000SA0,2017,M11,247.411,
CUSR0000SA0,2017,M12,247.910,
CUSR0000SA0,2018,M01,249.245,
CUSR0000SA0,2018,M02,249.619,
CUSR0000SA0,2018,M03,249.462,
CUSR0000SA0,2018,M04,250.013,
CUSR0000SA0,2018,M05,250.535,
CUUR0000AA0,1913,M01,29.4,
CUUR0000AA0,1913,M02,29.3,
CUUR0000AA0,1913,M03,29.3,
CUUR0000AA0,1913,M04,29.4,
CUUR0000AA0,1913,M05,29.2,
CUUR0000AA0,1913,M06,29.3,
CUUR0000AA0,1913,M07,29.6,
CUUR0000AA0,1913,M08,29.8,
CUUR0000AA0,1913,M09,29.9,
CUUR0000AA0,1913,M10,30.1,
CUUR0000AA0,1913,M11,30.2,
CUUR0000AA0,1913,M12,30.1,
CUUR0000AA0,1913,M13,29.7,
CUUR0000AA0,1914,M01,30.1,
CUUR0000AA0,1914,M02,29.8,
CUUR0000AA0,1914,M03,29.7,
CUUR0000AA0,1914,M04,29.4,
CUUR0000AA0,1914,M05,29.6,
CUUR0000AA0,1914,M06,29.8,
CUUR0000AA0,1914,M07,30.1,
CUUR0000AA0,1914,M08,30.5,
CUUR0000AA0,1914,M09,30.6,
CUUR0000AA0,1914,M10,30.4,
CUUR0000AA0,1914,M11,30.5,
CUUR0000AA0,1914,M12,30.4,
CUUR0000AA0,1914,M13,30.1,
CUUR0000AA0,1915,M01,30.3,
CUUR0000AA0,1915,M02,30.1,
CUUR0000AA0,1915,M03,29.8,
CUUR0000AA0,1915,M04,30.1,
CUUR0000AA0,1915,M05,30.2,
CUUR0000AA0,1915,M06,30.3,
CUUR0000AA0,1915,M07,30.3,
CUUR0000AA0,1915,M08,30.3,
CUUR0000AA0,1915,M09,30.4,
CUUR0000AA0,1915,M10,30.7,
CUUR0000AA0,1915,M11,30.9,
CUUR0000AA0,1915,M12,31.0,
CUUR0000AA0,1915,M13,30.4,
CUUR0000AA0,1916,M01,31.3,
CUUR0000AA0,1916,M02,31.3,
CUUR0000AA0,1916,M03,31.6,
CUUR0000AA0,1916,M04,31.9,
CUUR0000AA0,1916,M05,32.0,
CUUR0000AA0,1916,M06,32.4,
CUUR0000AA0,1916,M07,32.4,
CUUR0000AA0,1916,M08,32.8,
CUUR0000AA0,1916,M09,33.4,
CUUR0000AA0,1916,M10,33.8,
CUUR0000AA0,1916,M11,34.4,
CUUR0000AA0,1916,M12,34.6,
CUUR0000AA0,1916,M13,32.7,
CUUR0000AA0,1917,M01,35.0,
CUUR0000AA0,1917,M02,35.8,
CUUR0000AA0,1917,M03,36.0,
CUUR0000AA0,1917,M04,37.6,
CUUR0000AA0,1917,M05,38.4,
CUUR0000AA0,1917,M06,38.8,
CUUR0000AA0,1917,M07,38.4,
CUUR0000AA0,1917,M08,39.0,
CUUR0000AA0,1917,M09,39.7,
CUUR0000AA0,1917,M10,40.4,
CUUR0000AA0,1917,M11,40.5,
CUUR0000AA0,1917,M12,41.0,
CUUR0000AA0,1917,M13,38.4,
CUUR0000AA0,1918,M01,41.8,
CUUR0000AA0,1918,M02,42.2,
CUUR0000AA0,1918,M03,42.0,
CUUR0000AA0,1918,M04,42.5,
CUUR0000AA0,1918,M05,43.3,
CUUR0000AA0,1918,M06,44.1,
CUUR0000AA0,1918,M07,45.2,
CUUR0000AA0,1918,M08,46.0,
CUUR0000AA0,1918,M09,47.1,
CUUR0000AA0,1918,M10,47.9,
CUUR0000AA0,1918,M11,48.7,
CUUR0000AA0,1918,M12,49.4,
CUUR0000AA0,1918,M13,45.1,
CUUR0000AA0,1919,M01,49.5,
CUUR0000AA0,1919,M02,48.4,
CUUR0000AA0,1919,M03,49.0,
CUUR0000AA0,1919,M04,49.9,
CUUR0000AA0,1919,M05,50.6,
CUUR0000AA0,1919,M06,50.7,
CUUR0000AA0,1919,M07,52.1,
CUUR0000AA0,1919,M08,53.0,
CUUR0000AA0,1919,M09,53.3,
CUUR0000AA0,1919,M10,54.2,
CUUR0000AA0,1919,M11,55.5,
CUUR0000AA0,1919,M12,56.7,
CUUR0000AA0,1919,M13,51.8,
CUUR0000AA0,1920,M01,57.8,
CUUR0000AA0,1920,M02,58.5,
CUUR0000AA0,1920,M03,59.1,
CUUR0000AA0,1920,M04,60.8,
CUUR0000AA0,1920,M05,61.8,
CUUR0000AA0,1920,M06,62.7,
CUUR0000AA0,1920,M07,62.3,
CUUR0000AA0,1920,M08,60.7,
CUUR0000AA0,1920,M09,60.0,
CUUR0000AA0,1920,M10,59.7,
CUUR0000AA0,1920,M11,59.3,
CUUR0000AA0,1920,M12,58.0,
CUUR0000AA0,1920,M13,60.0,
CUUR0000AA0,1921,M01,57.0,
CUUR0000AA0,1921,M02,55.2,
CUUR0000AA0,1921,M03,54.8,
CUUR0000AA0,1921,M04,54.1,
CUUR0000AA0,1921,M05,53.1,
CUUR0000AA0,1921,M06,52.8,
CUUR0000AA0,1921,M07,52.9,
CUUR0000AA0,1921,M08,53.1,
CUUR0000AA0,1921,M09,52.5,
CUUR0000AA0,1921,M10,52.4,
CUUR0000AA0,1921,M11,52.1,
CUUR0000AA0,1921,M12,51.8,
CUUR0000AA0,1921,M13,53.6,
CUUR0000AA0,1922,M01,50.7,
CUUR0000AA0,1922,M02,50.6,
CUUR0000AA0,1922,M03,50.0,
CUUR0000AA0,1922,M04,50.0,
CUUR0000AA0,1922,M05,50.0,
CUUR0000AA0,1922,M06,50.1,
CUUR0000AA0,1922,M07,50.2,
CUUR0000AA0,1922,M08,49.7,
CUUR0000AA0,1922,M09,49.8,
CUUR0000AA0,1922,M10,50.1,
CUUR0000AA0,1922,M11,50.3,
CUUR0000AA0,1922,M12,50.5,
CUUR0000AA0,1922,M13,50.2,
CUUR0000AA0,1923,M01,50.3,
CUUR0000AA0,1923,M02,50.2,
CUUR0000AA0,1923,M03,50.4,
CUUR0000AA0,1923,M04,50.6,
CUUR0000AA0,1923,M05,50.7,
CUUR0000AA0,1923,M06,51.0,
CUUR0000AA0,1923,M07,51.5,
CUUR0000AA0,1923,M08,51.3,
CUUR0000AA0,1923,M09,51.6,
CUUR0000AA0,1923,M10,51.7,
CUUR0000AA0,1923,M11,51.8,
CUUR0000AA0,1923,M12,51.8,
CUUR0000AA0,1923,M13,51.1,
CUUR0000AA0,1924,M01,51.7,
CUUR0000AA0,1924,M02,51.5,
CUUR0000AA0,1924,M03,51.2,
CUUR0000AA0,1924,M04,51.0,
CUUR0000AA0,1924,M05,51.0,
CUUR0000AA0,1924,M06,51.0,
CUUR0000AA0,1924,M07,51.1,
CUUR0000AA0,1924,M08,51.0,
CUUR0000AA0,1924,M09,51.2,
CUUR0000AA0,1924,M10,51.4,
CUUR0000AA0,1924,M11,51.6,
CUUR0000AA0,1924,M12,51.7,
CUUR0000AA0,1924,M13,51.2,
CUUR0000AA0,1925,M01,51.8,
CUUR0000AA0,1925,M02,51.6,
CUUR0000AA0,1925,M03,51.7,
CUUR0000AA0,1925,M04,51.6,
CUUR0000AA0,1925,M05,51.8,
CUUR0000AA0,1925,M06,52.4,
CUUR0000AA0,1925,M07,53.1,
CUUR0000AA0,1925,M08,53.1,
CUUR0000AA0,1925,M09,52.9,
CUUR0000AA0,1925,M10,53.1,
CUUR0000AA0,1925,M11,54.0,
CUUR0000AA0,1925,M12,53.7,
CUUR0000AA0,1925,M13,52.5,
CUUR0000AA0,1926,M01,53.7,
CUUR0000AA0,1926,M02,53.5,
CUUR0000AA0,1926,M03,53.2,
CUUR0000AA0,1926,M04,53.7,
CUUR0000AA0,1926,M05,53.4,
CUUR0000AA0,1926,M06,53.0,
CUUR0000AA0,1926,M07,52.5,
CUUR0000AA0,1926,M08,52.2,
CUUR0000AA0,1926,M09,52.5,
CUUR0000AA0,1926,M10,52.7,
CUUR0000AA0,1926,M11,52.9,
CUUR0000AA0,1926,M12,52.9,
CUUR0000AA0,1926,M13,53.0,
CUUR0000AA0,1927,M01,52.5,
CUUR0000AA0,1927,M02,52.1,
CUUR0000AA0,1927,M03,51.8,
CUUR0000AA0,1927,M04,51.8,
CUUR0000AA0,1927,M05,52.2,
CUUR0000AA0,1927,M06,52.7,
CUUR0000AA0,1927,M07,51.7,
CUUR0000AA0,1927,M08,51.4,
CUUR0000AA0,1927,M09,51.7,
CUUR0000AA0,1927,M10,52.0,
CUUR0000AA0,1927,M11,51.9,
CUUR0000AA0,1927,M12,51.8,
CUUR0000AA0,1927,M13,52.0,
CUUR0000AA0,1928,M01,51.7,
CUUR0000AA0,1928,M02,51.2,
CUUR0000AA0,1928,M03,51.2,
CUUR0000AA0,1928,M04,51.3,
CUUR0000AA0,1928,M05,51.6,
CUUR0000AA0,1928,M06,51.2,
CUUR0000AA0,1928,M07,51.2,
CUUR0000AA0,1928,M08,51.3,
CUUR0000AA0,1928,M09,51.7,
CUUR0000AA0,1928,M10,51.6,
CUUR0000AA0,1928,M11,51.5,
CUUR0000AA0,1928,M12,51.3,
CUUR0000AA0,1928,M13,51.3,
CUUR0000AA0,1929,M01,51.2,
CUUR0000AA0,1929,M02,51.1,
CUUR0000AA0,1929,M03,50.9,
CUUR0000AA0,1929,M04,50.7,
CUUR0000AA0,1929,M05,51.0,
CUUR0000AA0,1929,M06,51.2,
CUUR0000AA0,1929,M07,51.7,
CUUR0000AA0,1929,M08,51.9,
CUUR0000AA0,1929,M09,51.8,
CUUR0000AA0,1929,M10,51.8,
CUUR0000AA0,1929,M11,51.7,
CUUR0000AA0,1929,M12,51.4,
CUUR0000AA0,1929,M13,51.3,
CUUR0000AA0,1930,M01,51.2,
CUUR0000AA0,1930,M02,51.0,
CUUR0000AA0,1930,M03,50.7,
CUUR0000AA0,1930,M04,51.0,
CUUR0000AA0,1930,M05,50.7,
CUUR0000AA0,1930,M06,50.4,
CUUR0000AA0,1930,M07,49.7,
CUUR0000AA0,1930,M08,49.4,
CUUR0000AA0,1930,M09,49.7,
CUUR0000AA0,1930,M10,49.4,
CUUR0000AA0,1930,M11,49.0,
CUUR0000AA0,1930,M12,48.3,
CUUR0000AA0,1930,M13,50.0,
CUUR0000AA0,1931,M01,47.6,
CUUR0000AA0,1931,M02,46.9,
CUUR0000AA0,1931,M03,46.6,
CUUR0000AA0,1931,M04,46.3,
CUUR0000AA0,1931,M05,45.8,
CUUR0000AA0,1931,M06,45.3,
CUUR0000AA0,1931,M07,45.2,
CUUR0000AA0,1931,M08,45.1,
CUUR0000AA0,1931,M09,44.9,
CUUR0000AA0,1931,M10,44.6,
CUUR0000AA0,1931,M11,44.1,
CUUR0000AA0,1931,M12,43.7,
CUUR0000AA0,1931,M13,45.6,
CUUR0000AA0,1932,M01,42.8,
CUUR0000AA0,1932,M02,42.2,
CUUR0000AA0,1932,M03,42.0,
CUUR0000AA0,1932,M04,41.7,
CUUR0000AA0,1932,M05,41.1,
CUUR0000AA0,1932,M06,40.8,
CUUR0000AA0,1932,M07,40.8,
CUUR0000AA0,1932,M08,40.3,
CUUR0000AA0,1932,M09,40.1,
CUUR0000AA0,1932,M10,39.8,
CUUR0000AA0,1932,M11,39.6,
CUUR0000AA0,1932,M12,39.2,
CUUR0000AA0,1932,M13,40.9,
CUUR0000AA0,1933,M01,38.6,
CUUR0000AA0,1933,M02,38.0,
CUUR0000AA0,1933,M03,37.7,
CUUR0000AA0,1933,M04,37.6,
CUUR0000AA0,1933,M05,37.7,
CUUR0000AA0,1933,M06,38.1,
CUUR0000AA0,1933,M07,39.2,
CUUR0000AA0,1933,M08,39.6,
CUUR0000AA0,1933,M09,39.6,
CUUR0000AA0,1933,M10,39.6,
CUUR0000AA0,1933,M11,39.6,
CUUR0000AA0,1933,M12,39.4,
CUUR0000AA0,1933,M13,38.8,
CUUR0000AA0,1934,M01,39.6,
CUUR0000AA0,1934,M02,39.9,
CUUR0000AA0,1934,M03,39.9,
CUUR0000AA0,1934,M04,39.8,
CUUR0000AA0,1934,M05,39.9,
CUUR0000AA0,1934,M06,40.0,
CUUR0000AA0,1934,M07,40.0,
CUUR0000AA0,1934,M08,40.1,
CUUR0000AA0,1934,M09,40.7,
CUUR0000AA0,1934,M10,40.4,
CUUR0000AA0,1934,M11,40.3,
CUUR0000AA0,1934,M12,40.2,
CUUR0000AA0,1934,M13,40.1,
CUUR0000AA0,1935,M01,40.8,
CUUR0000AA0,1935,M02,41.1,
CUUR0000AA0,1935,M03,41.0,
CUUR0000AA0,1935,M04,41.4,
CUUR0000AA0,1935,M05,41.2,
CUUR0000AA0,1935,M06,41.1,
CUUR0000AA0,1935,M07,40.9,
CUUR0000AA0,1935,M08,40.9,
CUUR0000AA0,1935,M09,41.1,
CUUR0000AA0,1935,M10,41.1,
CUUR0000AA0,1935,M11,41.3,
CUUR0000AA0,1935,M12,41.4,
CUUR0000AA0,1935,M13,41.1,
CUUR0000AA0,1936,M01,41.4,
CUUR0000AA0,1936,M02,41.2,
CUUR0000AA0,1936,M03,41.0,
CUUR0000AA0,1936,M04,41.0,
CUUR0000AA0,1936,M05,41.0,
CUUR0000AA0,1936,M06,41.4,
CUUR0000AA0,1936,M07,41.6,
CUUR0000AA0,1936,M08,41.9,
CUUR0000AA0,1936,M09,42.0,
CUUR0000AA0,1936,M10,41.9,
CUUR0000AA0,1936,M11,41.9,
CUUR0000AA0,1936,M12,41.9,
CUUR0000AA0,1936,M13,41.5,
CUUR0000AA0,1937,M01,42.2,
CUUR0000AA0,1937,M02,42.3,
CUUR0000AA0,1937,M03,42.6,
CUUR0000AA0,1937,M04,42.8,
CUUR0000AA0,1937,M05,43.0,
CUUR0000AA0,1937,M06,43.1,
CUUR0000AA0,1937,M07,43.3,
CUUR0000AA0,1937,M08,43.4,
CUUR0000AA0,1937,M09,43.8,
CUUR0000AA0,1937,M10,43.6,
CUUR0000AA0,1937,M11,43.3,
CUUR0000AA0,1937,M12,43.2,
CUUR0000AA0,1937,M13,43.0,
CUUR0000AA0,1938,M01,42.6,
CUUR0000AA0,1938,M02,42.2,
CUUR0000AA0,1938,M03,42.2,
CUUR0000AA0,1938,M04,42.4,
CUUR0000AA0,1938,M05,42.2,
CUUR0000AA0,1938,M06,42.2,
CUUR0000AA0,1938,M07,42.3,
CUUR0000AA0,1938,M08,42.2,
CUUR0000AA0,1938,M09,42.2,
CUUR0000AA0,1938,M10,42.0,
CUUR0000AA0,1938,M11,41.9,
CUUR0000AA0,1938,M12,42.0,
CUUR0000AA0,1938,M13,42.2,
CUUR0000AA0,1939,M01,41.8,
CUUR0000AA0,1939,M02,41.6,
CUUR0000AA0,1939,M03,41.5,
CUUR0000AA0,1939,M04,41.4,
CUUR0000AA0,1939,M05,41.4,
CUUR0000AA0,1939,M06,41.4,
CUUR0000AA0,1939,M07,41.4,
CUUR0000AA0,1939,M08,41.4,
CUUR0000AA0,1939,M09,42.2,
CUUR0000AA0,1939,M10,42.0,
CUUR0000AA0,1939,M11,42.0,
CUUR0000AA0,1939,M12,41.8,
CUUR0000AA0,1939,M13,41.6,
CUUR0000AA0,1940,M01,41.7,
CUUR0000AA0,1940,M02,42.0,
CUUR0000AA0,1940,M03,41.9,
CUUR0000AA0,1940,M04,41.9,
CUUR0000AA0,1940,M05,42.0,
CUUR0000AA0,1940,M06,42.1,
CUUR0000AA0,1940,M07,42.0,
CUUR0000AA0,1940,M08,41.9,
CUUR0000AA0,1940,M09,42.0,
CUUR0000AA0,1940,M10,42.0,
CUUR0000AA0,1940,M11,42.0,
CUUR0000AA0,1940,M12,42.2,
CUUR0000AA0,1940,M13,42.0,
CUUR0000AA0,1941,M01,42.2,
CUUR0000AA0,1941,M02,42.2,
CUUR0000AA0,1941,M03,42.4,
CUUR0000AA0,1941,M04,42.8,
CUUR0000AA0,1941,M05,43.1,
CUUR0000AA0,1941,M06,43.9,
CUUR0000AA0,1941,M07,44.1,
CUUR0000AA0,1941,M08,44.5,
CUUR0000AA0,1941,M09,45.3,
CUUR0000AA0,1941,M10,45.8,
CUUR0000AA0,1941,M11,46.2,
CUUR0000AA0,1941,M12,46.3,
CUUR0000AA0,1941,M13,44.1,
CUUR0000AA0,1942,M01,46.9,
CUUR0000AA0,1942,M02,47.3,
CUUR0000AA0,1942,M03,47.9,
CUUR0000AA0,1942,M04,48.2,
CUUR0000AA0,1942,M05,48.7,
CUUR0000AA0,1942,M06,48.8,
CUUR0000AA0,1942,M07,49.0,
CUUR0000AA0,1942,M08,49.3,
CUUR0000AA0,1942,M09,49.4,
CUUR0000AA0,1942,M10,49.9,
CUUR0000AA0,1942,M11,50.2,
CUUR0000AA0,1942,M12,50.6,
CUUR0000AA0,1942,M13,48.8,
CUUR0000AA0,1943,M01,50.6,
CUUR0000AA0,1943,M02,50.7,
CUUR0000AA0,1943,M03,51.5,
CUUR0000AA0,1943,M04,52.1,
CUUR0000AA0,1943,M05,52.5,
CUUR0000AA0,1943,M06,52.4,
CUUR0000AA0,1943,M07,52.0,
CUUR0000AA0,1943,M08,51.8,
CUUR0000AA0,1943,M09,52.0,
CUUR0000AA0,1943,M10,52.2,
CUUR0000AA0,1943,M11,52.1,
CUUR0000AA0,1943,M12,52.2,
CUUR0000AA0,1943,M13,51.8,
CUUR0000AA0,1944,M01,52.1,
CUUR0000AA0,1944,M02,52.0,
CUUR0000AA0,1944,M03,52.0,
CUUR0000AA0,1944,M04,52.3,
CUUR0000AA0,1944,M05,52.5,
CUUR0000AA0,1944,M06,52.6,
CUUR0000AA0,1944,M07,52.9,
CUUR0000AA0,1944,M08,53.1,
CUUR0000AA0,1944,M09,53.1,
CUUR0000AA0,1944,M10,53.1,
CUUR0000AA0,1944,M11,53.1,
CUUR0000AA0,1944,M12,53.3,
CUUR0000AA0,1944,M13,52.7,
CUUR0000AA0,1945,M01,53.3,
CUUR0000AA0,1945,M02,53.2,
CUUR0000AA0,1945,M03,53.2,
CUUR0000AA0,1945,M04,53.3,
CUUR0000AA0,1945,M05,53.7,
CUUR0000AA0,1945,M06,54.2,
CUUR0000AA0,1945,M07,54.3,
CUUR0000AA0,1945,M08,54.3,
CUUR0000AA0,1945,M09,54.1,
CUUR0000AA0,1945,M10,54.1,
CUUR0000AA0,1945,M11,54.3,
CUUR0000AA0,1945,M12,54.5,
CUUR0000AA0,1945,M13,53.9,
CUUR0000AA0,1946,M01,54.5,
CUUR0000AA0,1946,M02,54.3,
CUUR0000AA0,1946,M03,54.7,
CUUR0000AA0,1946,M04,55.0,
CUUR0000AA0,1946,M05,55.3,
CUUR0000AA0,1946,M06,55.9,
CUUR0000AA0,1946,M07,59.2,
CUUR0000AA0,1946,M08,60.5,
CUUR0000AA0,1946,M09,61.2,
CUUR0000AA0,1946,M10,62.4,
CUUR0000AA0,1946,M11,63.9,
CUUR0000AA0,1946,M12,64.4,
CUUR0000AA0,1946,M13,58.5,
CUUR0000AA0,1947,M01,64.4,
CUUR0000AA0,1947,M02,64.3,
CUUR0000AA0,1947,M03,65.7,
CUUR0000AA0,1947,M04,65.7,
CUUR0000AA0,1947,M05,65.5,
CUUR0000AA0,1947,M06,66.0,
CUUR0000AA0,1947,M07,66.6,
CUUR0000AA0,1947,M08,67.3,
CUUR0000AA0,1947,M09,68.9,
CUUR0000AA0,1947,M10,68.9,
CUUR0000AA0,1947,M11,69.3,
CUUR0000AA0,1947,M12,70.2,
CUUR0000AA0,1947,M13,66.9,
CUUR0000AA0,1948,M01,71.0,
CUUR0000AA0,1948,M02,70.4,
CUUR0000AA0,1948,M03,70.2,
CUUR0000AA0,1948,M04,71.2,
CUUR0000AA0,1948,M05,71.7,
CUUR0000AA0,1948,M06,72.2,
CUUR0000AA0,1948,M07,73.1,
CUUR0000AA0,1948,M08,73.4,
CUUR0000AA0,1948,M09,73.4,
CUUR0000AA0,1948,M10,73.1,
CUUR0000AA0,1948,M11,72.6,
CUUR0000AA0,1948,M12,72.1,
CUUR0000AA0,1948,M13,72.1,
CUUR0000AA0,1949,M01,72.0,
CUUR0000AA0,1949,M02,71.2,
CUUR0000AA0,1949,M03,71.4,
CUUR0000AA0,1949,M04,71.5,
CUUR0000AA0,1949,M05,71.4,
